,filename,system,watershed,date,class,name,x,y,width,height,pic_id,region_count,region_id,area,aspect_ratio
49,invert_Hbwtr_w1_20180820_120443.JPG,Hbwtr,w1,08/20/2018,open_water,rect,1465.0,1465.0,397.0,84.0,120443.JPG,18,10,33348.0,0.21158690176322417
50,invert_Hbwtr_w1_20180820_120443.JPG,Hbwtr,w1,08/20/2018,open_water,rect,1567.0,1563.0,232.0,60.0,120443.JPG,18,11,13920.0,0.25862068965517243
51,invert_Hbwtr_w1_20180820_120443.JPG,Hbwtr,w1,08/20/2018,open_water,rect,1620.0,1634.0,176.0,49.0,120443.JPG,18,12,8624.0,0.2784090909090909
52,invert_Hbwtr_w1_20180820_120443.JPG,Hbwtr,w1,08/20/2018,open_water,rect,1904.0,1571.0,566.0,53.0,120443.JPG,18,13,29998.0,0.09363957597173145
53,invert_Hbwtr_w1_20180820_120443.JPG,Hbwtr,w1,08/20/2018,open_water,rect,2343.0,1426.0,179.0,109.0,120443.JPG,18,14,19511.0,0.6089385474860335
54,invert_Hbwtr_w1_20180820_120443.JPG,Hbwtr,w1,08/20/2018,open_water,rect,1876.0,1402.0,105.0,91.0,120443.JPG,18,15,9555.0,0.8666666666666667
55,invert_Hbwtr_w1_20180820_120443.JPG,Hbwtr,w1,08/20/2018,open_water,rect,2502.0,1546.0,271.0,49.0,120443.JPG,18,16,13279.0,0.18081180811808117
56,invert_Hbwtr_w1_20180820_120443.JPG,Hbwtr,w1,08/20/2018,open_water,rect,1982.0,1476.0,165.0,81.0,120443.JPG,18,17,13365.0,0.4909090909090909
57,invert_Hbwtr_w1_20180820_221914.JPG,Hbwtr,w1,08/20/2018,,,,,,,221914.JPG,0,0,,
58,invert_Hbwtr_w1_20180821_120442.JPG,Hbwtr,w1,08/21/2018,leaf_green,rect,1925.0,1433.0,105.0,88.0,120442.JPG,18,0,9240.0,0.8380952380952381
59,invert_Hbwtr_w1_20180821_120442.JPG,Hbwtr,w1,08/21/2018,leaf_green,rect,2210.0,1458.0,91.0,74.0,120442.JPG,18,1,6734.0,0.8131868131868132
60,invert_Hbwtr_w1_20180821_120442.JPG,Hbwtr,w1,08/21/2018,leaf_fall,rect,2386.0,1528.0,77.0,53.0,120442.JPG,18,2,4081.0,0.6883116883116883
61,invert_Hbwtr_w1_20180821_120442.JPG,Hbwtr,w1,08/21/2018,leaf_fall,rect,2115.0,1455.0,88.0,56.0,120442.JPG,18,3,4928.0,0.6363636363636364
62,invert_Hbwtr_w1_20180821_120442.JPG,Hbwtr,w1,08/21/2018,leaf_green,rect,1535.0,1549.0,109.0,35.0,120442.JPG,18,4,3815.0,0.3211009174311927
63,invert_Hbwtr_w1_20180821_120442.JPG,Hbwtr,w1,08/21/2018,leaf_green,rect,1374.0,1641.0,70.0,32.0,120442.JPG,18,5,2240.0,0.45714285714285713
64,invert_Hbwtr_w1_20180821_120442.JPG,Hbwtr,w1,08/21/2018,leaf_fall,rect,1374.0,1672.0,109.0,39.0,120442.JPG,18,6,4251.0,0.3577981651376147
65,invert_Hbwtr_w1_20180821_120442.JPG,Hbwtr,w1,08/21/2018,other,rect,1771.0,1448.0,109.0,91.0,120442.JPG,18,7,9919.0,0.8348623853211009
66,invert_Hbwtr_w1_20180821_120442.JPG,Hbwtr,w1,08/21/2018,other,rect,2340.0,1419.0,88.0,42.0,120442.JPG,18,8,3696.0,0.4772727272727273
67,invert_Hbwtr_w1_20180821_120442.JPG,Hbwtr,w1,08/21/2018,leaf_green,rect,1395.0,1465.0,53.0,28.0,120442.JPG,18,9,1484.0,0.5283018867924528
68,invert_Hbwtr_w1_20180821_120442.JPG,Hbwtr,w1,08/21/2018,not_submerged ,rect,1388.0,1500.0,81.0,95.0,120442.JPG,18,10,7695.0,1.1728395061728396
69,invert_Hbwtr_w1_20180821_120442.JPG,Hbwtr,w1,08/21/2018,not_submerged ,rect,1476.0,1599.0,126.0,112.0,120442.JPG,18,11,14112.0,0.8888888888888888
70,invert_Hbwtr_w1_20180821_120442.JPG,Hbwtr,w1,08/21/2018,open_water,rect,2477.0,1483.0,309.0,109.0,120442.JPG,18,12,33681.0,0.35275080906148865
71,invert_Hbwtr_w1_20180821_120442.JPG,Hbwtr,w1,08/21/2018,open_water,rect,1479.0,1462.0,271.0,70.0,120442.JPG,18,13,18970.0,0.25830258302583026
72,invert_Hbwtr_w1_20180821_120442.JPG,Hbwtr,w1,08/21/2018,open_water,rect,1665.0,1549.0,253.0,123.0,120442.JPG,18,14,31119.0,0.48616600790513836
73,invert_Hbwtr_w1_20180821_120442.JPG,Hbwtr,w1,08/21/2018,open_water,rect,1936.0,1546.0,436.0,84.0,120442.JPG,18,15,36624.0,0.1926605504587156
74,invert_Hbwtr_w1_20180821_120442.JPG,Hbwtr,w1,08/21/2018,open_water,rect,2045.0,1395.0,60.0,130.0,120442.JPG,18,16,7800.0,2.1666666666666665
75,invert_Hbwtr_w1_20180821_120442.JPG,Hbwtr,w1,08/21/2018,open_water,rect,2108.0,1388.0,165.0,39.0,120442.JPG,18,17,6435.0,0.23636363636363636
76,invert_Hbwtr_w1_20180822_115941.JPG,Hbwtr,w1,08/22/2018,leaf_green,rect,1395.0,1686.0,77.0,46.0,115941.JPG,9,0,3542.0,0.5974025974025974
77,invert_Hbwtr_w1_20180822_115941.JPG,Hbwtr,w1,08/22/2018,other,rect,1739.0,1448.0,126.0,88.0,115941.JPG,9,1,11088.0,0.6984126984126984
78,invert_Hbwtr_w1_20180822_115941.JPG,Hbwtr,w1,08/22/2018,other,rect,1388.0,1497.0,95.0,123.0,115941.JPG,9,2,11685.0,1.2947368421052632
79,invert_Hbwtr_w1_20180822_115941.JPG,Hbwtr,w1,08/22/2018,other,rect,1490.0,1623.0,105.0,77.0,115941.JPG,9,3,8085.0,0.7333333333333333
80,invert_Hbwtr_w1_20180822_115941.JPG,Hbwtr,w1,08/22/2018,other,rect,2533.0,1525.0,155.0,74.0,115941.JPG,9,4,11470.0,0.4774193548387097
81,invert_Hbwtr_w1_20180822_115941.JPG,Hbwtr,w1,08/22/2018,open_water_green,rect,1873.0,1433.0,643.0,186.0,115941.JPG,9,5,119598.0,0.2892690513219285
82,invert_Hbwtr_w1_20180822_115941.JPG,Hbwtr,w1,08/22/2018,open_water_green,rect,1486.0,1476.0,242.0,155.0,115941.JPG,9,6,37510.0,0.640495867768595
83,invert_Hbwtr_w1_20180822_115941.JPG,Hbwtr,w1,08/22/2018,open_water_green,rect,1746.0,1563.0,119.0,119.0,115941.JPG,9,7,14161.0,1.0
84,invert_Hbwtr_w1_20180822_115941.JPG,Hbwtr,w1,08/22/2018,open_water_green,rect,1616.0,1637.0,112.0,56.0,115941.JPG,9,8,6272.0,0.5
85,invert_Hbwtr_w1_20180823_120440.JPG,Hbwtr,w1,08/23/2018,leaf_green,rect,1377.0,1571.0,56.0,39.0,120440.JPG,14,0,2184.0,0.6964285714285714
86,invert_Hbwtr_w1_20180823_120440.JPG,Hbwtr,w1,08/23/2018,not_submerged ,rect,1391.0,1483.0,70.0,119.0,120440.JPG,14,1,8330.0,1.7
87,invert_Hbwtr_w1_20180823_120440.JPG,Hbwtr,w1,08/23/2018,not_submerged ,rect,1497.0,1599.0,91.0,102.0,120440.JPG,14,2,9282.0,1.120879120879121
88,invert_Hbwtr_w1_20180823_120440.JPG,Hbwtr,w1,08/23/2018,open_water,rect,1384.0,1616.0,102.0,98.0,120440.JPG,14,3,9996.0,0.9607843137254902
89,invert_Hbwtr_w1_20180823_120440.JPG,Hbwtr,w1,08/23/2018,other,rect,1757.0,1451.0,102.0,84.0,120440.JPG,14,4,8568.0,0.8235294117647058
90,invert_Hbwtr_w1_20180823_120440.JPG,Hbwtr,w1,08/23/2018,not_submerged ,rect,2076.0,1391.0,186.0,77.0,120440.JPG,14,5,14322.0,0.41397849462365593
91,invert_Hbwtr_w1_20180823_120440.JPG,Hbwtr,w1,08/23/2018,open_water,rect,1486.0,1451.0,253.0,109.0,120440.JPG,14,6,27577.0,0.4308300395256917
92,invert_Hbwtr_w1_20180823_120440.JPG,Hbwtr,w1,08/23/2018,open_water,rect,1609.0,1578.0,278.0,109.0,120440.JPG,14,7,30302.0,0.3920863309352518
93,invert_Hbwtr_w1_20180823_120440.JPG,Hbwtr,w1,08/23/2018,open_water,rect,1869.0,1458.0,253.0,211.0,120440.JPG,14,8,53383.0,0.83399209486166
94,invert_Hbwtr_w1_20180823_120440.JPG,Hbwtr,w1,08/23/2018,open_water,rect,2122.0,1535.0,246.0,105.0,120440.JPG,14,9,25830.0,0.4268292682926829
95,invert_Hbwtr_w1_20180823_120440.JPG,Hbwtr,w1,08/23/2018,open_water,rect,2382.0,1532.0,197.0,88.0,120440.JPG,14,10,17336.0,0.4467005076142132
96,invert_Hbwtr_w1_20180823_120440.JPG,Hbwtr,w1,08/23/2018,not_submerged ,rect,2582.0,1504.0,193.0,81.0,120440.JPG,14,11,15633.0,0.41968911917098445
97,invert_Hbwtr_w1_20180823_120440.JPG,Hbwtr,w1,08/23/2018,not_submerged ,rect,2393.0,1444.0,176.0,88.0,120440.JPG,14,12,15488.0,0.5
98,invert_Hbwtr_w1_20180823_120440.JPG,Hbwtr,w1,08/23/2018,not_submerged ,rect,2270.0,1402.0,112.0,105.0,120440.JPG,14,13,11760.0,0.9375
99,invert_Hbwtr_w1_20180824_120439.JPG,Hbwtr,w1,08/24/2018,leaf_green,rect,1377.0,1556.0,39.0,42.0,120439.JPG,16,0,1638.0,1.0769230769230769
100,invert_Hbwtr_w1_20180824_120439.JPG,Hbwtr,w1,08/24/2018,not_submerged ,rect,1405.0,1507.0,84.0,123.0,120439.JPG,16,1,10332.0,1.4642857142857142
101,invert_Hbwtr_w1_20180824_120439.JPG,Hbwtr,w1,08/24/2018,not_submerged ,rect,1497.0,1623.0,105.0,81.0,120439.JPG,16,2,8505.0,0.7714285714285715
102,invert_Hbwtr_w1_20180824_120439.JPG,Hbwtr,w1,08/24/2018,other,rect,1767.0,1455.0,84.0,70.0,120439.JPG,16,3,5880.0,0.8333333333333334
103,invert_Hbwtr_w1_20180824_120439.JPG,Hbwtr,w1,08/24/2018,open_water,rect,1391.0,1630.0,98.0,88.0,120439.JPG,16,4,8624.0,0.8979591836734694
104,invert_Hbwtr_w1_20180824_120439.JPG,Hbwtr,w1,08/24/2018,not_submerged ,rect,1999.0,1388.0,302.0,74.0,120439.JPG,16,5,22348.0,0.24503311258278146
105,invert_Hbwtr_w1_20180824_120439.JPG,Hbwtr,w1,08/24/2018,not_submerged ,rect,2301.0,1419.0,130.0,95.0,120439.JPG,16,6,12350.0,0.7307692307692307
106,invert_Hbwtr_w1_20180824_120439.JPG,Hbwtr,w1,08/24/2018,not_submerged ,rect,2449.0,1462.0,148.0,88.0,120439.JPG,16,7,13024.0,0.5945945945945946
107,invert_Hbwtr_w1_20180824_120439.JPG,Hbwtr,w1,08/24/2018,not_submerged ,rect,2614.0,1521.0,134.0,60.0,120439.JPG,16,8,8040.0,0.44776119402985076
108,invert_Hbwtr_w1_20180824_120439.JPG,Hbwtr,w1,08/24/2018,open_water,rect,1500.0,1462.0,246.0,137.0,120439.JPG,16,9,33702.0,0.556910569105691
109,invert_Hbwtr_w1_20180824_120439.JPG,Hbwtr,w1,08/24/2018,open_water,rect,1859.0,1412.0,134.0,256.0,120439.JPG,16,10,34304.0,1.9104477611940298
110,invert_Hbwtr_w1_20180824_120439.JPG,Hbwtr,w1,08/24/2018,open_water,rect,1757.0,1542.0,98.0,126.0,120439.JPG,16,11,12348.0,1.2857142857142858
111,invert_Hbwtr_w1_20180824_120439.JPG,Hbwtr,w1,08/24/2018,open_water,rect,1616.0,1602.0,137.0,88.0,120439.JPG,16,12,12056.0,0.6423357664233577
112,invert_Hbwtr_w1_20180824_120439.JPG,Hbwtr,w1,08/24/2018,open_water,rect,1996.0,1458.0,309.0,200.0,120439.JPG,16,13,61800.0,0.6472491909385113
113,invert_Hbwtr_w1_20180824_120439.JPG,Hbwtr,w1,08/24/2018,open_water,rect,2315.0,1521.0,119.0,119.0,120439.JPG,16,14,14161.0,1.0
114,invert_Hbwtr_w1_20180824_120439.JPG,Hbwtr,w1,08/24/2018,open_water,rect,2459.0,1563.0,134.0,42.0,120439.JPG,16,15,5628.0,0.31343283582089554
115,invert_Hbwtr_w1_20180825_115938.JPG,Hbwtr,w1,08/25/2018,leaf_green,rect,1574.0,1627.0,63.0,35.0,115938.JPG,18,0,2205.0,0.5555555555555556
116,invert_Hbwtr_w1_20180825_115938.JPG,Hbwtr,w1,08/25/2018,leaf_green,rect,1370.0,1549.0,49.0,46.0,115938.JPG,18,1,2254.0,0.9387755102040817
117,invert_Hbwtr_w1_20180825_115938.JPG,Hbwtr,w1,08/25/2018,not_submerged ,rect,1398.0,1490.0,84.0,134.0,115938.JPG,18,2,11256.0,1.5952380952380953
118,invert_Hbwtr_w1_20180825_115938.JPG,Hbwtr,w1,08/25/2018,not_submerged ,rect,1490.0,1613.0,70.0,84.0,115938.JPG,18,3,5880.0,1.2
119,invert_Hbwtr_w1_20180825_115938.JPG,Hbwtr,w1,08/25/2018,not_submerged ,rect,1567.0,1676.0,35.0,25.0,115938.JPG,18,4,875.0,0.7142857142857143
120,invert_Hbwtr_w1_20180825_115938.JPG,Hbwtr,w1,08/25/2018,open_water,rect,1381.0,1637.0,95.0,88.0,115938.JPG,18,5,8360.0,0.9263157894736842
121,invert_Hbwtr_w1_20180825_115938.JPG,Hbwtr,w1,08/25/2018,other,rect,1757.0,1448.0,112.0,91.0,115938.JPG,18,6,10192.0,0.8125
122,invert_Hbwtr_w1_20180825_115938.JPG,Hbwtr,w1,08/25/2018,not_submerged ,rect,1950.0,1405.0,313.0,91.0,115938.JPG,18,7,28483.0,0.29073482428115016
123,invert_Hbwtr_w1_20180825_115938.JPG,Hbwtr,w1,08/25/2018,not_submerged ,rect,2270.0,1405.0,151.0,116.0,115938.JPG,18,8,17516.0,0.7682119205298014
124,invert_Hbwtr_w1_20180825_115938.JPG,Hbwtr,w1,08/25/2018,not_submerged ,rect,2438.0,1451.0,190.0,102.0,115938.JPG,18,9,19380.0,0.5368421052631579
125,invert_Hbwtr_w1_20180825_115938.JPG,Hbwtr,w1,08/25/2018,not_submerged ,rect,2639.0,1535.0,165.0,67.0,115938.JPG,18,10,11055.0,0.40606060606060607
126,invert_Hbwtr_w1_20180825_115938.JPG,Hbwtr,w1,08/25/2018,open_water_green,rect,1795.0,1560.0,183.0,112.0,115938.JPG,18,11,20496.0,0.6120218579234973
127,invert_Hbwtr_w1_20180825_115938.JPG,Hbwtr,w1,08/25/2018,open_water,rect,1507.0,1458.0,235.0,77.0,115938.JPG,18,12,18095.0,0.3276595744680851
128,invert_Hbwtr_w1_20180825_115938.JPG,Hbwtr,w1,08/25/2018,open_water,rect,1514.0,1553.0,271.0,60.0,115938.JPG,18,13,16260.0,0.22140221402214022
129,invert_Hbwtr_w1_20180825_115938.JPG,Hbwtr,w1,08/25/2018,open_water,rect,1648.0,1616.0,123.0,63.0,115938.JPG,18,14,7749.0,0.5121951219512195
130,invert_Hbwtr_w1_20180825_115938.JPG,Hbwtr,w1,08/25/2018,open_water,rect,1869.0,1405.0,70.0,137.0,115938.JPG,18,15,9590.0,1.957142857142857
131,invert_Hbwtr_w1_20180825_115938.JPG,Hbwtr,w1,08/25/2018,open_water,rect,1992.0,1518.0,264.0,130.0,115938.JPG,18,16,34320.0,0.49242424242424243
132,invert_Hbwtr_w1_20180825_115938.JPG,Hbwtr,w1,08/25/2018,open_water,rect,2277.0,1532.0,151.0,95.0,115938.JPG,18,17,14345.0,0.6291390728476821
133,invert_Hbwtr_w1_20180826_120437.JPG,Hbwtr,w1,08/26/2018,leaf_green,rect,1384.0,1560.0,39.0,42.0,120437.JPG,14,0,1638.0,1.0769230769230769
134,invert_Hbwtr_w1_20180826_120437.JPG,Hbwtr,w1,08/26/2018,leaf_green,rect,1578.0,1620.0,67.0,49.0,120437.JPG,14,1,3283.0,0.7313432835820896
135,invert_Hbwtr_w1_20180826_120437.JPG,Hbwtr,w1,08/26/2018,leaf_green,rect,1602.0,1683.0,42.0,25.0,120437.JPG,14,2,1050.0,0.5952380952380952
136,invert_Hbwtr_w1_20180826_120437.JPG,Hbwtr,w1,08/26/2018,not_submerged ,rect,1430.0,1539.0,81.0,98.0,120437.JPG,14,3,7938.0,1.2098765432098766
137,invert_Hbwtr_w1_20180826_120437.JPG,Hbwtr,w1,08/26/2018,not_submerged ,rect,1514.0,1606.0,46.0,88.0,120437.JPG,14,4,4048.0,1.9130434782608696
138,invert_Hbwtr_w1_20180826_120437.JPG,Hbwtr,w1,08/26/2018,open_water,rect,1391.0,1627.0,105.0,88.0,120437.JPG,14,5,9240.0,0.8380952380952381
139,invert_Hbwtr_w1_20180826_120437.JPG,Hbwtr,w1,08/26/2018,other,rect,1753.0,1448.0,91.0,74.0,120437.JPG,14,6,6734.0,0.8131868131868132
140,invert_Hbwtr_w1_20180826_120437.JPG,Hbwtr,w1,08/26/2018,not_submerged ,rect,2540.0,1469.0,278.0,123.0,120437.JPG,14,7,34194.0,0.44244604316546765
141,invert_Hbwtr_w1_20180826_120437.JPG,Hbwtr,w1,08/26/2018,open_water_green,rect,1859.0,1595.0,193.0,74.0,120437.JPG,14,8,14282.0,0.38341968911917096
142,invert_Hbwtr_w1_20180826_120437.JPG,Hbwtr,w1,08/26/2018,open_water,rect,1525.0,1455.0,207.0,130.0,120437.JPG,14,9,26910.0,0.6280193236714976
143,invert_Hbwtr_w1_20180826_120437.JPG,Hbwtr,w1,08/26/2018,open_water,rect,1655.0,1592.0,186.0,77.0,120437.JPG,14,10,14322.0,0.41397849462365593
144,invert_Hbwtr_w1_20180826_120437.JPG,Hbwtr,w1,08/26/2018,open_water,rect,1848.0,1419.0,471.0,155.0,120437.JPG,14,11,73005.0,0.32908704883227174
145,invert_Hbwtr_w1_20180826_120437.JPG,Hbwtr,w1,08/26/2018,open_water,rect,2069.0,1588.0,457.0,67.0,120437.JPG,14,12,30619.0,0.14660831509846828
146,invert_Hbwtr_w1_20180826_120437.JPG,Hbwtr,w1,08/26/2018,open_water,rect,2333.0,1426.0,197.0,155.0,120437.JPG,14,13,30535.0,0.7868020304568528
147,invert_Hbwtr_w1_20180827_120436.JPG,Hbwtr,w1,08/27/2018,other,rect,1757.0,1444.0,88.0,67.0,120436.JPG,16,0,5896.0,0.7613636363636364
