filename,file_size,file_attributes,region_count,region_id,region_shape_attributes,region_attributes
invert_Hbwtr_w6_20190102_115944.JPG,156886,"{""attribute"":{}}",20,16,"{""name"":""rect"",""x"":1506,""y"":1458,""width"":17,""height"":19}","{""attribute"":{""snow_o"":true}}"
invert_Hbwtr_w6_20190102_115944.JPG,156886,"{""attribute"":{}}",20,17,"{""name"":""rect"",""x"":1381,""y"":1422,""width"":35,""height"":33}","{""attribute"":{""snow_o"":true}}"
invert_Hbwtr_w6_20190102_115944.JPG,156886,"{""attribute"":{}}",20,18,"{""name"":""rect"",""x"":1744,""y"":1465,""width"":22,""height"":19}","{""attribute"":{""snow_o"":true}}"
invert_Hbwtr_w6_20190102_115944.JPG,156886,"{""attribute"":{}}",20,19,"{""name"":""rect"",""x"":1228,""y"":1342,""width"":16,""height"":22}","{""attribute"":{""open_water_dark"":true}}"
invert_Hbwtr_w6_20190103_115941.JPG,151257,"{""attribute"":{}}",20,0,"{""name"":""rect"",""x"":1095,""y"":1485,""width"":26,""height"":29}","{""attribute"":{""snow_o"":true}}"
invert_Hbwtr_w6_20190103_115941.JPG,151257,"{""attribute"":{}}",20,1,"{""name"":""rect"",""x"":1206,""y"":1419,""width"":32,""height"":26}","{""attribute"":{""snow_o"":true}}"
invert_Hbwtr_w6_20190103_115941.JPG,151257,"{""attribute"":{}}",20,2,"{""name"":""rect"",""x"":1303,""y"":1332,""width"":25,""height"":20}","{""attribute"":{""snow_o"":true}}"
invert_Hbwtr_w6_20190103_115941.JPG,151257,"{""attribute"":{}}",20,3,"{""name"":""rect"",""x"":1241,""y"":1524,""width"":35,""height"":32}","{""attribute"":{""snow_o"":true}}"
invert_Hbwtr_w6_20190103_115941.JPG,151257,"{""attribute"":{}}",20,4,"{""name"":""rect"",""x"":1351,""y"":1422,""width"":26,""height"":36}","{""attribute"":{""snow_o"":true}}"
invert_Hbwtr_w6_20190103_115941.JPG,151257,"{""attribute"":{}}",20,5,"{""name"":""rect"",""x"":1413,""y"":1276,""width"":38,""height"":23}","{""attribute"":{""snow_o"":true}}"
invert_Hbwtr_w6_20190103_115941.JPG,151257,"{""attribute"":{}}",20,6,"{""name"":""rect"",""x"":1517,""y"":1387,""width"":27,""height"":35}","{""attribute"":{""snow_o"":true}}"
invert_Hbwtr_w6_20190103_115941.JPG,151257,"{""attribute"":{}}",20,7,"{""name"":""rect"",""x"":1455,""y"":1550,""width"":30,""height"":25}","{""attribute"":{""snow_o"":true}}"
invert_Hbwtr_w6_20190103_115941.JPG,151257,"{""attribute"":{}}",20,8,"{""name"":""rect"",""x"":1085,""y"":1338,""width"":36,""height"":19}","{""attribute"":{""open_water_dark"":true}}"
invert_Hbwtr_w6_20190103_115941.JPG,151257,"{""attribute"":{}}",20,9,"{""name"":""rect"",""x"":977,""y"":1404,""width"":23,""height"":26}","{""attribute"":{""open_water_dark"":true}}"
invert_Hbwtr_w6_20190103_115941.JPG,151257,"{""attribute"":{}}",20,10,"{""name"":""rect"",""x"":975,""y"":1530,""width"":17,""height"":20}","{""attribute"":{""open_water_dark"":true}}"
invert_Hbwtr_w6_20190103_115941.JPG,151257,"{""attribute"":{}}",20,11,"{""name"":""rect"",""x"":1007,""y"":1678,""width"":26,""height"":20}","{""attribute"":{""open_water_dark"":true}}"
invert_Hbwtr_w6_20190103_115941.JPG,151257,"{""attribute"":{}}",20,12,"{""name"":""rect"",""x"":1019,""y"":1335,""width"":23,""height"":26}","{""attribute"":{""open_water_dark"":true}}"
invert_Hbwtr_w6_20190103_115941.JPG,151257,"{""attribute"":{}}",20,13,"{""name"":""rect"",""x"":944,""y"":1321,""width"":17,""height"":29}","{""attribute"":{""open_water_dark"":true}}"
invert_Hbwtr_w6_20190103_115941.JPG,151257,"{""attribute"":{}}",20,14,"{""name"":""rect"",""x"":1573,""y"":1449,""width"":14,""height"":35}","{""attribute"":{""snow_o"":true}}"
invert_Hbwtr_w6_20190103_115941.JPG,151257,"{""attribute"":{}}",20,15,"{""name"":""rect"",""x"":1639,""y"":1338,""width"":32,""height"":22}","{""attribute"":{""snow_o"":true}}"
invert_Hbwtr_w6_20190103_115941.JPG,151257,"{""attribute"":{}}",20,16,"{""name"":""rect"",""x"":1734,""y"":1423,""width"":35,""height"":19}","{""attribute"":{""snow_o"":true}}"
invert_Hbwtr_w6_20190103_115941.JPG,151257,"{""attribute"":{}}",20,17,"{""name"":""rect"",""x"":1672,""y"":1485,""width"":25,""height"":29}","{""attribute"":{""snow_o"":true}}"
invert_Hbwtr_w6_20190103_115941.JPG,151257,"{""attribute"":{}}",20,18,"{""name"":""rect"",""x"":1854,""y"":1413,""width"":22,""height"":26}","{""attribute"":{""snow_o"":true}}"
invert_Hbwtr_w6_20190103_115941.JPG,151257,"{""attribute"":{}}",20,19,"{""name"":""rect"",""x"":1764,""y"":1471,""width"":35,""height"":26}","{""attribute"":{""snow_o"":true}}"
invert_Hbwtr_w6_20190104_120438.JPG,152969,"{""attribute"":{}}",20,0,"{""name"":""rect"",""x"":1007,""y"":1332,""width"":27,""height"":16}","{""attribute"":{""open_water_dark"":true}}"
invert_Hbwtr_w6_20190104_120438.JPG,152969,"{""attribute"":{}}",20,1,"{""name"":""rect"",""x"":1001,""y"":1435,""width"":32,""height"":27}","{""attribute"":{""open_water_dark"":true}}"
invert_Hbwtr_w6_20190104_120438.JPG,152969,"{""attribute"":{}}",20,2,"{""name"":""rect"",""x"":946,""y"":1335,""width"":7,""height"":7}","{""attribute"":{""rock"":true,""other"":true}}"
invert_Hbwtr_w6_20190104_120438.JPG,152969,"{""attribute"":{}}",20,3,"{""name"":""rect"",""x"":964,""y"":1491,""width"":20,""height"":25}","{""attribute"":{""open_water_dark"":true}}"
invert_Hbwtr_w6_20190104_120438.JPG,152969,"{""attribute"":{}}",20,4,"{""name"":""rect"",""x"":967,""y"":1589,""width"":22,""height"":29}","{""attribute"":{""open_water_dark"":true}}"
invert_Hbwtr_w6_20190104_120438.JPG,152969,"{""attribute"":{}}",20,5,"{""name"":""rect"",""x"":1007,""y"":1663,""width"":19,""height"":32}","{""attribute"":{""open_water_dark"":true}}"
invert_Hbwtr_w6_20190104_120438.JPG,152969,"{""attribute"":{}}",20,6,"{""name"":""rect"",""x"":1180,""y"":1579,""width"":32,""height"":27}","{""attribute"":{""snow_o"":true}}"
invert_Hbwtr_w6_20190104_120438.JPG,152969,"{""attribute"":{}}",20,7,"{""name"":""rect"",""x"":1267,""y"":1472,""width"":27,""height"":26}","{""attribute"":{""snow_o"":true}}"
invert_Hbwtr_w6_20190104_120438.JPG,152969,"{""attribute"":{}}",20,8,"{""name"":""rect"",""x"":1329,""y"":1390,""width"":29,""height"":19}","{""attribute"":{""snow_o"":true}}"
invert_Hbwtr_w6_20190104_120438.JPG,152969,"{""attribute"":{}}",20,9,"{""name"":""rect"",""x"":1350,""y"":1270,""width"":35,""height"":22}","{""attribute"":{""snow_o"":true}}"
invert_Hbwtr_w6_20190104_120438.JPG,152969,"{""attribute"":{}}",20,10,"{""name"":""rect"",""x"":1507,""y"":1295,""width"":19,""height"":39}","{""attribute"":{""snow_o"":true}}"
invert_Hbwtr_w6_20190104_120438.JPG,152969,"{""attribute"":{}}",20,11,"{""name"":""rect"",""x"":1474,""y"":1380,""width"":27,""height"":36}","{""attribute"":{""snow_o"":true}}"
invert_Hbwtr_w6_20190104_120438.JPG,152969,"{""attribute"":{}}",20,12,"{""name"":""rect"",""x"":1436,""y"":1506,""width"":39,""height"":29}","{""attribute"":{""snow_o"":true}}"
invert_Hbwtr_w6_20190104_120438.JPG,152969,"{""attribute"":{}}",20,13,"{""name"":""rect"",""x"":1342,""y"":1586,""width"":36,""height"":27}","{""attribute"":{""snow_o"":true}}"
invert_Hbwtr_w6_20190104_120438.JPG,152969,"{""attribute"":{}}",20,14,"{""name"":""rect"",""x"":1643,""y"":1368,""width"":36,""height"":35}","{""attribute"":{""snow_o"":true}}"
invert_Hbwtr_w6_20190104_120438.JPG,152969,"{""attribute"":{}}",20,15,"{""name"":""rect"",""x"":1594,""y"":1456,""width"":32,""height"":27}","{""attribute"":{""snow_o"":true}}"
invert_Hbwtr_w6_20190104_120438.JPG,152969,"{""attribute"":{}}",20,16,"{""name"":""rect"",""x"":1727,""y"":1419,""width"":22,""height"":20}","{""attribute"":{""snow_o"":true}}"
invert_Hbwtr_w6_20190104_120438.JPG,152969,"{""attribute"":{}}",20,17,"{""name"":""rect"",""x"":1831,""y"":1389,""width"":19,""height"":26}","{""attribute"":{""snow_o"":true}}"
invert_Hbwtr_w6_20190104_120438.JPG,152969,"{""attribute"":{}}",20,18,"{""name"":""rect"",""x"":1698,""y"":1474,""width"":17,""height"":27}","{""attribute"":{""snow_o"":true}}"
invert_Hbwtr_w6_20190104_120438.JPG,152969,"{""attribute"":{}}",20,19,"{""name"":""rect"",""x"":1539,""y"":1556,""width"":39,""height"":22}","{""attribute"":{""snow_o"":true}}"
invert_Hbwtr_w6_20190105_115934.JPG,150970,"{""attribute"":{}}",20,0,"{""name"":""rect"",""x"":998,""y"":1355,""width"":19,""height"":16}","{""attribute"":{""open_water_dark"":true}}"
invert_Hbwtr_w6_20190105_115934.JPG,150970,"{""attribute"":{}}",20,1,"{""name"":""rect"",""x"":1098,""y"":1324,""width"":23,""height"":26}","{""attribute"":{""open_water_dark"":true}}"
invert_Hbwtr_w6_20190105_115934.JPG,150970,"{""attribute"":{}}",20,2,"{""name"":""rect"",""x"":1027,""y"":1429,""width"":23,""height"":25}","{""attribute"":{""open_water_dark"":true}}"
invert_Hbwtr_w6_20190105_115934.JPG,150970,"{""attribute"":{}}",20,3,"{""name"":""rect"",""x"":968,""y"":1506,""width"":25,""height"":27}","{""attribute"":{""open_water_dark"":true}}"
invert_Hbwtr_w6_20190105_115934.JPG,150970,"{""attribute"":{}}",20,4,"{""name"":""rect"",""x"":1325,""y"":1274,""width"":27,""height"":22}","{""attribute"":{""snow_o"":true}}"
invert_Hbwtr_w6_20190105_115934.JPG,150970,"{""attribute"":{}}",20,5,"{""name"":""rect"",""x"":1471,""y"":1254,""width"":32,""height"":27}","{""attribute"":{""snow_o"":true}}"
invert_Hbwtr_w6_20190105_115934.JPG,150970,"{""attribute"":{}}",20,6,"{""name"":""rect"",""x"":1399,""y"":1341,""width"":25,""height"":35}","{""attribute"":{""snow_o"":true}}"
invert_Hbwtr_w6_20190105_115934.JPG,150970,"{""attribute"":{}}",20,7,"{""name"":""rect"",""x"":1331,""y"":1403,""width"":20,""height"":25}","{""attribute"":{""snow_o"":true}}"
invert_Hbwtr_w6_20190105_115934.JPG,150970,"{""attribute"":{}}",20,8,"{""name"":""rect"",""x"":1260,""y"":1484,""width"":35,""height"":30}","{""attribute"":{""snow_o"":true}}"
invert_Hbwtr_w6_20190105_115934.JPG,150970,"{""attribute"":{}}",20,9,"{""name"":""rect"",""x"":1152,""y"":1487,""width"":30,""height"":32}","{""attribute"":{""snow_o"":true}}"
invert_Hbwtr_w6_20190105_115934.JPG,150970,"{""attribute"":{}}",20,10,"{""name"":""rect"",""x"":1157,""y"":1589,""width"":26,""height"":27}","{""attribute"":{""snow_o"":true}}"
invert_Hbwtr_w6_20190105_115934.JPG,150970,"{""attribute"":{}}",20,11,"{""name"":""rect"",""x"":1410,""y"":1480,""width"":25,""height"":20}","{""attribute"":{""snow_o"":true}}"
invert_Hbwtr_w6_20190105_115934.JPG,150970,"{""attribute"":{}}",20,12,"{""name"":""rect"",""x"":1510,""y"":1380,""width"":17,""height"":20}","{""attribute"":{""snow_o"":true}}"
invert_Hbwtr_w6_20190105_115934.JPG,150970,"{""attribute"":{}}",20,13,"{""name"":""rect"",""x"":1585,""y"":1315,""width"":27,""height"":19}","{""attribute"":{""snow_o"":true}}"
invert_Hbwtr_w6_20190105_115934.JPG,150970,"{""attribute"":{}}",20,14,"{""name"":""rect"",""x"":1582,""y"":1461,""width"":30,""height"":26}","{""attribute"":{""snow_o"":true}}"
invert_Hbwtr_w6_20190105_115934.JPG,150970,"{""attribute"":{}}",20,15,"{""name"":""rect"",""x"":1663,""y"":1345,""width"":51,""height"":33}","{""attribute"":{""snow_o"":true}}"
invert_Hbwtr_w6_20190105_115934.JPG,150970,"{""attribute"":{}}",20,16,"{""name"":""rect"",""x"":1478,""y"":1534,""width"":14,""height"":36}","{""attribute"":{""snow_o"":true}}"
invert_Hbwtr_w6_20190105_115934.JPG,150970,"{""attribute"":{}}",20,17,"{""name"":""rect"",""x"":977,""y"":1615,""width"":20,""height"":23}","{""attribute"":{""open_water_dark"":true}}"
invert_Hbwtr_w6_20190105_115934.JPG,150970,"{""attribute"":{}}",20,18,"{""name"":""rect"",""x"":1009,""y"":1693,""width"":25,""height"":22}","{""attribute"":{""open_water_dark"":true}}"
invert_Hbwtr_w6_20190105_115934.JPG,150970,"{""attribute"":{}}",20,19,"{""name"":""rect"",""x"":1182,""y"":1367,""width"":27,""height"":26}","{""attribute"":{""open_water_dark"":true}}"
invert_Hbwtr_w6_20190106_120431.JPG,153867,"{""attribute"":{}}",20,0,"{""name"":""rect"",""x"":1042,""y"":1368,""width"":17,""height"":16}","{""attribute"":{""open_water_dark"":true}}"
invert_Hbwtr_w6_20190106_120431.JPG,153867,"{""attribute"":{}}",20,1,"{""name"":""rect"",""x"":990,""y"":1459,""width"":17,""height"":22}","{""attribute"":{""open_water_dark"":true}}"
invert_Hbwtr_w6_20190106_120431.JPG,153867,"{""attribute"":{}}",20,2,"{""name"":""rect"",""x"":1361,""y"":1279,""width"":29,""height"":20}","{""attribute"":{""snow_o"":true}}"
invert_Hbwtr_w6_20190106_120431.JPG,153867,"{""attribute"":{}}",20,3,"{""name"":""rect"",""x"":1469,""y"":1264,""width"":25,""height"":25}","{""attribute"":{""snow_o"":true}}"
invert_Hbwtr_w6_20190106_120431.JPG,153867,"{""attribute"":{}}",20,4,"{""name"":""rect"",""x"":1407,""y"":1342,""width"":23,""height"":26}","{""attribute"":{""snow_o"":true}}"
invert_Hbwtr_w6_20190106_120431.JPG,153867,"{""attribute"":{}}",20,5,"{""name"":""rect"",""x"":1367,""y"":1423,""width"":22,""height"":22}","{""attribute"":{""snow_o"":true}}"
invert_Hbwtr_w6_20190106_120431.JPG,153867,"{""attribute"":{}}",20,6,"{""name"":""rect"",""x"":1270,""y"":1449,""width"":29,""height"":30}","{""attribute"":{""snow_o"":true}}"
invert_Hbwtr_w6_20190106_120431.JPG,153867,"{""attribute"":{}}",20,7,"{""name"":""rect"",""x"":1170,""y"":1491,""width"":23,""height"":23}","{""attribute"":{""snow_o"":true}}"
invert_Hbwtr_w6_20190106_120431.JPG,153867,"{""attribute"":{}}",20,8,"{""name"":""rect"",""x"":1175,""y"":1579,""width"":32,""height"":25}","{""attribute"":{""snow_o"":true}}"
invert_Hbwtr_w6_20190106_120431.JPG,153867,"{""attribute"":{}}",20,9,"{""name"":""rect"",""x"":1347,""y"":1542,""width"":23,""height"":20}","{""attribute"":{""snow_o"":true}}"
invert_Hbwtr_w6_20190106_120431.JPG,153867,"{""attribute"":{}}",20,10,"{""name"":""rect"",""x"":1519,""y"":1426,""width"":17,""height"":19}","{""attribute"":{""snow_o"":true}}"
invert_Hbwtr_w6_20190106_120431.JPG,153867,"{""attribute"":{}}",20,11,"{""name"":""rect"",""x"":1582,""y"":1316,""width"":20,""height"":23}","{""attribute"":{""snow_o"":true}}"
invert_Hbwtr_w6_20190106_120431.JPG,153867,"{""attribute"":{}}",20,12,"{""name"":""rect"",""x"":1534,""y"":1545,""width"":29,""height"":17}","{""attribute"":{""snow_o"":true}}"
invert_Hbwtr_w6_20190106_120431.JPG,153867,"{""attribute"":{}}",20,13,"{""name"":""rect"",""x"":1685,""y"":1389,""width"":17,""height"":32}","{""attribute"":{""snow_o"":true}}"
invert_Hbwtr_w6_20190106_120431.JPG,153867,"{""attribute"":{}}",20,14,"{""name"":""rect"",""x"":1653,""y"":1469,""width"":27,""height"":23}","{""attribute"":{""snow_o"":true}}"
invert_Hbwtr_w6_20190106_120431.JPG,153867,"{""attribute"":{}}",20,15,"{""name"":""rect"",""x"":1784,""y"":1422,""width"":25,""height"":26}","{""attribute"":{""snow_o"":true}}"
invert_Hbwtr_w6_20190106_120431.JPG,153867,"{""attribute"":{}}",20,16,"{""name"":""rect"",""x"":1887,""y"":1426,""width"":22,""height"":22}","{""attribute"":{""snow_o"":true}}"
invert_Hbwtr_w6_20190106_120431.JPG,153867,"{""attribute"":{}}",20,17,"{""name"":""rect"",""x"":1147,""y"":1396,""width"":20,""height"":22}","{""attribute"":{""open_water_dark"":true}}"
invert_Hbwtr_w6_20190106_120431.JPG,153867,"{""attribute"":{}}",20,18,"{""name"":""rect"",""x"":1029,""y"":1686,""width"":23,""height"":16}","{""attribute"":{""open_water_dark"":true}}"
invert_Hbwtr_w6_20190106_120431.JPG,153867,"{""attribute"":{}}",20,19,"{""name"":""rect"",""x"":1215,""y"":1361,""width"":17,""height"":19}","{""attribute"":{""open_water_dark"":true}}"
invert_Hbwtr_w6_20190107_115928.JPG,152518,"{""attribute"":{}}",21,0,"{""name"":""rect"",""x"":974,""y"":1368,""width"":20,""height"":17}","{""attribute"":{""open_water_dark"":true}}"
invert_Hbwtr_w6_20190107_115928.JPG,152518,"{""attribute"":{}}",21,1,"{""name"":""rect"",""x"":1062,""y"":1347,""width"":25,""height"":27}","{""attribute"":{""open_water_dark"":true}}"
invert_Hbwtr_w6_20190107_115928.JPG,152518,"{""attribute"":{}}",21,2,"{""name"":""rect"",""x"":1150,""y"":1337,""width"":22,""height"":30}","{""attribute"":{""open_water_dark"":true}}"
invert_Hbwtr_w6_20190107_115928.JPG,152518,"{""attribute"":{}}",21,3,"{""name"":""rect"",""x"":998,""y"":1420,""width"":16,""height"":23}","{""attribute"":{""open_water_dark"":true}}"
invert_Hbwtr_w6_20190107_115928.JPG,152518,"{""attribute"":{}}",21,4,"{""name"":""rect"",""x"":1075,""y"":1400,""width"":30,""height"":29}","{""attribute"":{""open_water_dark"":true}}"
invert_Hbwtr_w6_20190107_115928.JPG,152518,"{""attribute"":{}}",21,5,"{""name"":""rect"",""x"":978,""y"":1490,""width"":25,""height"":32}","{""attribute"":{""open_water_dark"":true}}"
invert_Hbwtr_w6_20190107_115928.JPG,152518,"{""attribute"":{}}",21,6,"{""name"":""rect"",""x"":961,""y"":1576,""width"":25,""height"":29}","{""attribute"":{""open_water_dark"":true}}"
invert_Hbwtr_w6_20190107_115928.JPG,152518,"{""attribute"":{}}",21,7,"{""name"":""rect"",""x"":1017,""y"":1666,""width"":25,""height"":27}","{""attribute"":{""open_water_dark"":true}}"
invert_Hbwtr_w6_20190107_115928.JPG,152518,"{""attribute"":{}}",21,8,"{""name"":""rect"",""x"":1147,""y"":1527,""width"":22,""height"":22}","{""attribute"":{""snow_o"":true}}"
invert_Hbwtr_w6_20190107_115928.JPG,152518,"{""attribute"":{}}",21,9,"{""name"":""rect"",""x"":1258,""y"":1462,""width"":30,""height"":29}","{""attribute"":{""snow_o"":true}}"
invert_Hbwtr_w6_20190107_115928.JPG,152518,"{""attribute"":{}}",21,10,"{""name"":""rect"",""x"":1368,""y"":1406,""width"":22,""height"":14}","{""attribute"":{""snow_o"":true}}"
invert_Hbwtr_w6_20190107_115928.JPG,152518,"{""attribute"":{}}",21,11,"{""name"":""rect"",""x"":1389,""y"":1276,""width"":29,""height"":25}","{""attribute"":{""snow_o"":true}}"
invert_Hbwtr_w6_20190107_115928.JPG,152518,"{""attribute"":{}}",21,12,"{""name"":""rect"",""x"":1524,""y"":1299,""width"":23,""height"":26}","{""attribute"":{""snow_o"":true}}"
invert_Hbwtr_w6_20190107_115928.JPG,152518,"{""attribute"":{}}",21,13,"{""name"":""rect"",""x"":1529,""y"":1415,""width"":51,""height"":27}","{""attribute"":{""snow_o"":true}}"
invert_Hbwtr_w6_20190107_115928.JPG,152518,"{""attribute"":{}}",21,14,"{""name"":""rect"",""x"":1654,""y"":1331,""width"":23,""height"":39}","{""attribute"":{""snow_o"":true}}"
invert_Hbwtr_w6_20190107_115928.JPG,152518,"{""attribute"":{}}",21,15,"{""name"":""rect"",""x"":1423,""y"":1508,""width"":27,""height"":32}","{""attribute"":{""snow_o"":true}}"
invert_Hbwtr_w6_20190107_115928.JPG,152518,"{""attribute"":{}}",21,16,"{""name"":""rect"",""x"":1678,""y"":1474,""width"":23,""height"":22}","{""attribute"":{""snow_o"":true}}"
